13130533,13130094,13158918
13131323,13129687,13180138
13131391,13131713,13213980
13132434,13132436,13234944
13132882,13131443,13196542
13133526,13134138,13256825
13133526,13179790,13235283
13134138,13179790,13243496
13139219,13134031,13225058
13139219,13134140,13161104
13134031,13134140,13137872
13134871,13134870,13138673
13135082,13135081,13204450
13138216,13138646,13262405
13140553,13132563,13180013
13205726,13131947,13240721
13205726,13216799,13211769
13205726,13141462,13186110
13131947,13216799,13228833
13131947,13141462,13248004
13216799,13141462,13261525
13137759,13142715,13242659
13138115,13143053,13158854
13151215,13146090,13248875
13151215,13146087,13196188
13151215,13146271,13250558
13146090,13146087,13193161
13146090,13146271,13204997
13146087,13146271,13204145
13148782,13131871,13223964
13142127,13149549,13198739
13139402,13150977,13205148
13139402,13161761,13234140
13150977,13161761,13133684
13146640,13154038,13137923
13145952,13155360,13256304
13146021,13155769,13214133
13156462,13139260,13180130
13156550,13156549,13266270
13157793,13154874,13223941
13159154,13158838,13213484
13150938,13160548,13202080
13225185,13162990,13138702
13225185,13164823,13163498
13225185,13162986,13257007
13225185,13180860,13199079
13162990,13164823,13246226
13162990,13162986,13139742
13162990,13180860,13268250
13164823,13162986,13230218
13164823,13180860,13140227
13162986,13180860,13242507
13229317,13164497,13230580
13229317,13229314,13153028
13229317,13162742,13202608
13229317,13193902,13200016
13164497,13229314,13256634
13164497,13162742,13173305
13164497,13193902,13248945
13229314,13162742,13175439
13229314,13193902,13265104
13162742,13193902,13235081
13164594,13164578,13239398
13165673,13130758,13138211
13162690,13165725,13238338
13162690,13195681,13250025
13165725,13195681,13221758
13165716,13165821,13244663
13166891,13166890,13174681
13167082,13166711,13261484
13205219,13168172,13233562
13205219,13208907,13154219
13205219,13212576,13142518
13205219,13150721,13183944
13205219,13262521,13194986
13168172,13208907,13240112
13168172,13212576,13134154
13168172,13150721,13185507
13168172,13262521,13268257
13208907,13212576,13171218
13208907,13150721,13158052
13208907,13262521,13134728
13212576,13150721,13251978
13212576,13262521,13204450
13150721,13262521,13217164
13169540,13145078,13193484
13160381,13172594,13188131
13142238,13174413,13204289
13175110,13165763,13210579
13175721,13157325,13235283
13161398,13176672,13175358
13176987,13176924,13269634
13177881,13162978,13269527
13173832,13178438,13157325
13235112,13176073,13185309
13235112,13178683,13269070
